Exp,Year,Plot,Strip,family,Species5,Species,tipLabel,NumSp,SpNum,FgNum,Fgset,biomass,Achillea_millefolium,Elymus_smithii,Amorpha_canescens,Andropogon_gerardi,Asclepias_tuberosa,Elymus_canadensis,Koeleria_pyramidata,Lespedeza_capitata,Liatris_aspera,Lupinus_perennis,Monarda_fistulosa,Panicum_virgatum,Dalea_purpurea,Poa_pratensis,Quercus_ellipsoidalis,Quercus_macrocarpa,Schizachyrium_scoparium,Sorghastrum_nutans,id,species,pa
120,2004,156,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,1.667,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,16_156_Sornu,Sornu,1
120,2004,157,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,2,2,1,3,74.742,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2_157_Koepy,Koepy,1
120,2004,160,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,6.962,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Achmi,Achmi,1
120,2004,160,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,1.922,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Amoca,Amoca,1
120,2004,160,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,1.922,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Andge,Andge,1
120,2004,160,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,61.068,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Koepy,Koepy,1
120,2004,160,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,31.462,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Lesca,Lesca,1
120,2004,160,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,0.36,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Liaas,Liaas,1
120,2004,160,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,165.022,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Luppe,Luppe,1
120,2004,160,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,5.247,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Panvi,Panvi,1
120,2004,160,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,24.277,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Schsc,Schsc,1
120,2004,160,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,3.048,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,16_160_Sornu,Sornu,1
120,2004,163,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,1,1,1,4,74.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1_163_Sornu,Sornu,1
120,2004,164,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,1.267,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16_164_Amoca,Amoca,1
120,2004,164,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,2.933,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16_164_Andge,Andge,1
120,2004,164,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,23.633,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16_164_Koepy,Koepy,1
120,2004,164,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,25.283,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16_164_Lesca,Lesca,1
120,2004,164,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,1.1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16_164_Liaas,Liaas,1
120,2004,164,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,49.317,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16_164_Petpu,Petpu,1
120,2004,164,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,18.017,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16_164_Schsc,Schsc,1
120,2004,164,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,2.5,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16_164_Sornu,Sornu,1
120,2004,165,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,2,2,2,34,74.338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2_165_Sornu,Sornu,1
120,2004,167,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,1,1,1,F,112.583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1_167_Liaas,Liaas,1
120,2004,168,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,2,2,2,34,47.083,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2_168_Andge,Andge,1
120,2004,168,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,2,2,2,34,13.433,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2_168_Koepy,Koepy,1
120,2004,169,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,17.317,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Achmi,Achmi,1
120,2004,169,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,5,34FLW,130.733,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Andge,Andge,1
120,2004,169,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,16,17,5,34FLW,2.517,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Koepy,Koepy,1
120,2004,169,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,26.067,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Lesca,Lesca,1
120,2004,169,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,193.317,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Luppe,Luppe,1
120,2004,169,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,16.667,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Monfi,Monfi,1
120,2004,169,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,2.517,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Panvi,Panvi,1
120,2004,169,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,3.883,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Petpu,Petpu,1
120,2004,169,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,24.05,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Poapr,Poapr,1
120,2004,169,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,4.133,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,16_169_Sornu,Sornu,1
120,2004,170,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,10,4,3FLW,11.317,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,8_170_Achmi,Achmi,1
120,2004,170,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,10,4,3FLW,43.65,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,8_170_Koepy,Koepy,1
120,2004,170,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,10,4,3FLW,15.617,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,8_170_Monfi,Monfi,1
120,2004,170,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,8,10,4,3FLW,2.55,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,8_170_Petpu,Petpu,1
120,2004,171,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,2,2,2,3L,11.95,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2_171_Koepy,Koepy,1
120,2004,171,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,2,2,2,3L,264.867,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2_171_Luppe,Luppe,1
120,2004,174,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,0.317,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Achmi,Achmi,1
120,2004,174,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,10.6,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Amoca,Amoca,1
120,2004,174,3,Poaceae,Elyca,Elymus canadensis,Elymus_canadensis,16,17,5,34FLW,1.8,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Elyca,Elyca,1
120,2004,174,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,14.333,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Lesca,Lesca,1
120,2004,174,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,16,17,5,34FLW,24.85,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Liaas,Liaas,1
120,2004,174,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,113.1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Luppe,Luppe,1
120,2004,174,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,0.317,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Panvi,Panvi,1
120,2004,174,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,16,17,5,34FLW,6.267,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Petpu,Petpu,1
120,2004,174,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,62.2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Schsc,Schsc,1
120,2004,174,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,18.883,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16_174_Sornu,Sornu,1
120,2004,175,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,2,2,2,4L,259.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2_175_Luppe,Luppe,1
120,2004,175,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,2,2,2,4L,70.867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2_175_Sornu,Sornu,1
120,2004,176,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,4,4,3,34F,120.55,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4_176_Liaas,Liaas,1
120,2004,176,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,4,4,3,34F,90.283,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4_176_Panvi,Panvi,1
120,2004,176,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,4,4,3,34F,7.283,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4_176_Poapr,Poapr,1
120,2004,177,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,8,9,5,34FLW,47.533,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,8_177_Andge,Andge,1
120,2004,177,3,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,8,9,5,34FLW,1.517,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,8_177_Asctu,Asctu,1
120,2004,177,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,9,5,34FLW,8.033,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,8_177_Koepy,Koepy,1
120,2004,177,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,9,5,34FLW,0.467,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,8_177_Liaas,Liaas,1
120,2004,177,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,9,5,34FLW,58.783,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,8_177_Schsc,Schsc,1
120,2004,177,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,8,9,5,34FLW,4.533,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,8_177_Sornu,Sornu,1
120,2004,178,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,9,3,34F,3.5,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,8_178_Achmi,Achmi,1
120,2004,178,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,9,3,34F,2.5,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,8_178_Koepy,Koepy,1
120,2004,178,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,9,3,34F,18.35,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,8_178_Liaas,Liaas,1
120,2004,178,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,9,3,34F,14.183,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,8_178_Monfi,Monfi,1
120,2004,178,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,8,9,3,34F,20.883,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,8_178_Panvi,Panvi,1
120,2004,178,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,9,3,34F,89.75,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,8_178_Schsc,Schsc,1
120,2004,185,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,1,1,1,L,39.15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1_185_Petpu,Petpu,1
120,2004,186,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,5,34FLW,2.76,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Achmi,Achmi,1
120,2004,186,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,5,34FLW,3.133,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Amoca,Amoca,1
120,2004,186,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,5,34FLW,10.173,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Lesca,Lesca,1
120,2004,186,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,5,34FLW,176.933,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Luppe,Luppe,1
120,2004,186,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,5,34FLW,77.628,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Monfi,Monfi,1
120,2004,186,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,16,17,5,34FLW,14.682,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Panvi,Panvi,1
120,2004,186,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,5,34FLW,31.882,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Poapr,Poapr,1
120,2004,186,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,5,34FLW,34.81,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Schsc,Schsc,1
120,2004,186,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,5,34FLW,8.18,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16_186_Sornu,Sornu,1
120,2004,189,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,2,2,2,4W,47.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2_189_Schsc,Schsc,1
120,2004,190,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,4,4,3,FLW,20.383,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4_190_Lesca,Lesca,1
120,2004,190,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,4,4,3,FLW,109.733,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4_190_Liaas,Liaas,1
120,2004,190,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,4,4,3,FLW,1.167,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4_190_Petpu,Petpu,1
120,2004,193,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,2,2,2,4L,195.05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2_193_Andge,Andge,1
120,2004,193,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,2,2,2,4L,142.783,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2_193_Luppe,Luppe,1
120,2004,197,3,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,2,2,2,4F,3.167,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2_197_Asctu,Asctu,1
120,2004,197,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,2,2,2,4F,126.667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2_197_Panvi,Panvi,1
120,2004,199,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,4,4,3,4LW,303.083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4_199_Luppe,Luppe,1
120,2004,199,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,4,4,3,4LW,77.967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4_199_Schsc,Schsc,1
120,2004,201,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,4,4,3,4LW,18.767,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4_201_Lesca,Lesca,1
120,2004,201,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,4,4,3,4LW,73.6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4_201_Petpu,Petpu,1
120,2004,201,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,4,4,3,4LW,99.983,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4_201_Sornu,Sornu,1
120,2004,202,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,16,17,4,34FL,11.118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Achmi,Achmi,1
120,2004,202,3,Poaceae,Elysm,Elymus smithii,Elymus_smithii,16,17,4,34FL,1.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Elysm,Elysm,1
120,2004,202,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,16,17,4,34FL,5.942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Amoca,Amoca,1
120,2004,202,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,16,17,4,34FL,170.733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Andge,Andge,1
120,2004,202,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,16,17,4,34FL,21.945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Lesca,Lesca,1
120,2004,202,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,16,17,4,34FL,57.065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Luppe,Luppe,1
120,2004,202,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,16,17,4,34FL,20.227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Monfi,Monfi,1
120,2004,202,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,16,17,4,34FL,34.582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Poapr,Poapr,1
120,2004,202,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,16,17,4,34FL,20.647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Schsc,Schsc,1
120,2004,202,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,16,17,4,34FL,41.377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,16_202_Sornu,Sornu,1
120,2004,205,3,Fabaceae,Petpu,Petalostemum purpureum,Dalea_purpurea,1,1,1,L,109.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1_205_Petpu,Petpu,1
120,2004,206,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,8,9,4,34FL,39.767,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,8_206_Andge,Andge,1
120,2004,206,3,Apocynaceae,Asctu,Asclepias tuberosa,Asclepias_tuberosa,8,9,4,34FL,0.883,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,8_206_Asctu,Asctu,1
120,2004,206,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,9,4,34FL,12.4,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,8_206_Lesca,Lesca,1
120,2004,206,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,9,4,34FL,108.05,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,8_206_Luppe,Luppe,1
120,2004,206,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,8,9,4,34FL,4.967,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,8_206_Monfi,Monfi,1
120,2004,206,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,9,4,34FL,13.8,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,8_206_Poapr,Poapr,1
120,2004,206,3,Poaceae,Sornu,Sorghastrum nutans,Sorghastrum_nutans,8,9,4,34FL,6.433,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,8_206_Sornu,Sornu,1
120,2004,208,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,4,34FL,7.183,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,8_208_Achmi,Achmi,1
120,2004,208,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,8,4,34FL,3.75,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,8_208_Koepy,Koepy,1
120,2004,208,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,8,4,34FL,14.817,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,8_208_Lesca,Lesca,1
120,2004,208,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,8,4,34FL,206.667,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,8_208_Luppe,Luppe,1
120,2004,208,3,Poaceae,Panvi,Panicum virgatum,Panicum_virgatum,8,8,4,34FL,22.5,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,8_208_Panvi,Panvi,1
120,2004,208,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,8,4,34FL,76.167,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,8_208_Poapr,Poapr,1
120,2004,208,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,8,4,34FL,40.35,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,8_208_Schsc,Schsc,1
120,2004,210,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,8,4,34FL,14.05,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,8_210_Achmi,Achmi,1
120,2004,210,3,Poaceae,Koepy,Koeleria pyramidata,Koeleria_pyramidata,8,8,4,34FL,12.6,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,8_210_Koepy,Koepy,1
120,2004,210,3,Fabaceae,Lesca,Lespedeza capitata,Lespedeza_capitata,8,8,4,34FL,27.05,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,8_210_Lesca,Lesca,1
120,2004,210,3,Asteraceae,Liaas,Liatris aspera,Liatris_aspera,8,8,4,34FL,2.183,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,8_210_Liaas,Liaas,1
120,2004,210,3,Fabaceae,Luppe,Lupinus perennis,Lupinus_perennis,8,8,4,34FL,119.483,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,8_210_Luppe,Luppe,1
120,2004,210,3,Poaceae,Poapr,Poa pratensis,Poa_pratensis,8,8,4,34FL,9.183,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,8_210_Poapr,Poapr,1
120,2004,210,3,Poaceae,Schsc,Schizachyrium scoparium,Schizachyrium_scoparium,8,8,4,34FL,87.7,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,8_210_Schsc,Schsc,1
120,2004,211,3,Lamiaceae,Monfi,Monarda fistulosa,Monarda_fistulosa,2,4,2,FL,11.133,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2_211_Monfi,Monfi,1
120,2004,213,3,Asteraceae,Achmi,Achillea millefolium(lanulosa),Achillea_millefolium,8,9,5,34FLW,1.55,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,8_213_Achmi,Achmi,1
120,2004,213,3,Fabaceae,Amoca,Amorpha canescens,Amorpha_canescens,8,9,5,34FLW,20.717,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,8_213_Amoca,Amoca,1
120,2004,213,3,Poaceae,Andge,Andropogon gerardi,Andropogon_gerardi,8,9,5,34FLW,22.983,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,8_213_Andge,Andge,1
